Země;PSČ;SK-Město;SK-Kraj;SK-Okres;Latitude;Longtitude
SK;90863;Vieska;Trnavský kraj;Skalica;48.7638;17.2785
SK;90863;Koválovec;Trnavský kraj;Skalica;48.7841;17.3026
SK;90863;Oreské;Trnavský kraj;Skalica;48.7443;17.3062
SK;90863;Lopašov;Trnavský kraj;Skalica;48.7512;17.3311
SK;90863;Radošovce;Trnavský kraj;Skalica;48.7719;17.2812
SK;90864;Chropov;Trnavský kraj;Skalica;48.7742;17.3182
SK;90865;Mokrý Háj;Trnavský kraj;Skalica;48.8128;17.2442
SK;90885;Brodské;Trnavský kraj;Skalica;48.6909;17.0145
SK;90901;Skalica;Trnavský kraj;Skalica;48.8449;17.2264
SK;91705;Modranka;Trnavský kraj;Trnava;48.3494;17.609
SK;91901;Zvončín;Trnavský kraj;Trnava;48.4007;17.5065
SK;91901;Suchá nad Parnou;Trnavský kraj;Trnava;48.411;17.487
SK;91901;Ružová dolina;Trnavský kraj;Trnava;48.4121;17.4714
SK;91901;Dlhá;Trnavský kraj;Trnava;48.4121;17.4275
SK;91901;Košolná;Trnavský kraj;Trnava;48.4246;17.4648
SK;91902;Dolné Orešany;Trnavský kraj;Trnava;48.4397;17.4294
SK;91903;Horné Orešany;Trnavský kraj;Trnava;48.4674;17.441
SK;91904;Smolenice;Trnavský kraj;Trnava;48.5048;17.4307
SK;91904;Lošonec;Trnavský kraj;Trnava;48.482;17.399
SK;91904;Smolenická Nová Ves;Trnavský kraj;Trnava;48.4995;17.4233
SK;91905;Rasochov;Trnavský kraj;Trnava;48.5268;17.4657
SK;91905;Trstín;Trnavský kraj;Trnava;48.5268;17.4657
SK;91907;Bíňovce;Trnavský kraj;Trnava;48.5042;17.4807
SK;91908;Boleráz;Trnavský kraj;Trnava;48.4681;17.4948
SK;91908;Klčovany;Trnavský kraj;Trnava;48.4543;17.5036
SK;91909;Bohdanovce n/Trnavou;Trnavský kraj;Trnava;48.4312;17.5313
SK;91909;Šelpice;Trnavský kraj;Trnava;48.4312;17.5313
SK;91910;Buková;Trnavský kraj;Trnava;48.5432;17.397
SK;91921;Zeleneč;Trnavský kraj;Trnava;48.329;17.5954
SK;91922;Majcichov;Trnavský kraj;Trnava;48.2846;17.6303
SK;91923;Vlčkovce;Trnavský kraj;Trnava;48.317;17.6497
SK;91924;Križovany n/Dudváhom;Trnavský kraj;Trnava;48.359;17.6742
SK;91925;Varov Šúr;Trnavský kraj;Trnava;48.3381;17.7317
SK;91925;Šúrovce;Trnavský kraj;Trnava;48.3312;17.7186
SK;91926;Zavar;Trnavský kraj;Trnava;48.3528;17.6738
SK;91927;Horné Lovčice;Trnavský kraj;Trnava;48.3758;17.6803
SK;91927;Brestovany;Trnavský kraj;Trnava;48.3883;17.6881
SK;91927;Dolné Lovčice;Trnavský kraj;Trnava;48.3665;17.6763
SK;91928;Bučany;Trnavský kraj;Trnava;48.4158;17.6972
SK;91929;Malženice;Trnavský kraj;Trnava;48.4501;17.675
SK;91930;Jaslovské Bohunice;Trnavský kraj;Trnava;48.4755;17.6474
SK;91930;Paderovce;Trnavský kraj;Trnava;48.4926;17.6316
SK;91930;Bohunice;Trnavský kraj;Trnava;48.4802;17.6421
SK;91930;Jaslovce;Trnavský kraj;Trnava;48.4699;17.6541
SK;91930;Radošovce;Trnavský kraj;Trnava;48.4973;17.634
SK;91931;Jas.Bohunice-At.el.;Trnavský kraj;Trnava;48.4406;17.6369
SK;91932;Opoj;Trnavský kraj;Trnava;48.3021;17.6438
SK;91934;Biely Kostol;Trnavský kraj;Trnava;48.3675;17.5304
SK;91935;Hrnčiarovce n/Parnou;Trnavský kraj;Trnava;48.4406;17.6369
SK;91942;Voderady;Trnavský kraj;Trnava;48.277;17.5594
SK;91942;Pavlice;Trnavský kraj;Trnava;48.2579;17.5766
SK;91942;Slovenská Nová Ves;Trnavský kraj;Trnava;48.2922;17.5338
SK;91943;Cífer;Trnavský kraj;Trnava;48.3175;17.4899
SK;91943;Pác;Trnavský kraj;Trnava;48.3032;17.5216
SK;91943;Jarná;Trnavský kraj;Trnava;48.3104;17.5058
SK;91951;Špačince;Trnavský kraj;Trnava;48.4402;17.6074
SK;91952;Dolné Dubové;Trnavský kraj;Trnava;48.4917;17.6102
SK;91953;Dechtice;Trnavský kraj;Trnava;48.5469;17.5967
SK;91954;Dobrá Voda;Trnavský kraj;Trnava;48.5972;17.5385
SK;91955;Kátlovce;Trnavský kraj;Trnava;48.5243;17.6099
SK;91961;Borová;Trnavský kraj;Trnava;48.3872;17.4452
SK;91961;Ružindol;Trnavský kraj;Trnava;48.3718;17.4911
SK;91965;Naháč;Trnavský kraj;Trnava;48.5345;17.5327
SK;91965;Horné Dubové;Trnavský kraj;Trnava;48.5193;17.5638
SK;91965;Dolná Krupá;Trnavský kraj;Trnava;48.4827;17.5511
SK;91965;Horná Krupá;Trnavský kraj;Trnava;48.5163;17.5249
SK;91701;Trnava;Trnavský kraj;;48.3774;17.5872
SK;91702;Trnava;Trnavský kraj;;48.3774;17.5872
SK;91708;Trnava;Trnavský kraj;;48.3774;17.5872
SK;95635;Nedašovce;Trenčiansky kraj;Bánovce nad Bebravou;48.609;18.21
SK;95635;Pravotice;Trenčiansky kraj;Bánovce nad Bebravou;48.609;18.21
SK;95635;Vysočany;Trenčiansky kraj;Bánovce nad Bebravou;48.609;18.21
SK;95636;Pečeňany;Trenčiansky kraj;Bánovce nad Bebravou;48.609;18.21
SK;95636;Borčany;Trenčiansky kraj;Bánovce nad Bebravou;48.609;18.21
SK;95636;Rybany;Trenčiansky kraj;Bánovce nad Bebravou;48.609;18.21
SK;95637;Zlatníky;Trenčiansky kraj;Bánovce nad Bebravou;48.609;18.21
SK;95637;Cimenná;Trenčiansky kraj;Bánovce nad Bebravou;48.609;18.21
SK;95637;Malé Hoste;Trenčiansky kraj;Bánovce nad Bebravou;48.609;18.21
SK;95638;Chudá Lehota;Trenčiansky kraj;Bánovce nad Bebravou;48.6255;18.1917
SK;95638;Pochabany;Trenčiansky kraj;Bánovce nad Bebravou;48.6255;18.1917
SK;95638;Libichava;Trenčiansky kraj;Bánovce nad Bebravou;48.6255;18.1917
SK;95638;Veľké Hoste;Trenčiansky kraj;Bánovce nad Bebravou;48.6255;18.1917
SK;95638;Šišov;Trenčiansky kraj;Bánovce nad Bebravou;48.6255;18.1917
SK;95641;Radiša;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95641;Kšinná;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95641;Žitná - Radiša;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95641;Rakovec;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95641;Závada p/Čier.vrchom;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95641;Horné Naštice;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95641;Uhrovské Podhradie;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95641;Omastiná;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95641;Žitná;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95641;Uhrovec;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95652;Podlužany;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95652;Timoradza;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95653;Čierna Lehota;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95653;Slatina nad Bebravou;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95653;Šípkov;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95653;Krásna Ves;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95653;Slatinka n/Bebravou;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95653;Trebichava;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95654;Malá Hradná;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95654;Čuklasovce;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95654;Kochnáč;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95654;Horné Držkovce;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95654;Ruskovce;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95654;Dolné Držkovce;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95654;Veľké Držkovce;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95655;Haláčovce;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95655;Dvorec;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95655;Veľké Chlievany;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95655;Otrhánky;Trenčiansky kraj;Bánovce nad Bebravou;48.532;18.0794
SK;95701;Dolné Naštice;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95701;Biskupice;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95701;Malé Chlievany;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95701;Dolné Ozorovce;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95701;Látkovce;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95701;Brezolupy;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95701;Miezgovce;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95703;Prusy;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95703;Dubnička;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95703;Vlčkovo;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95703;Horné Ozorovce;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95703;Ľutov;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;95703;Dežerice;Trenčiansky kraj;Bánovce nad Bebravou;48.4084;18.1537
SK;01831;Kopec;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01831;Malé Košec.Podhradie;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01831;Košecké Podhradie;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01831;Veľké Košecké Podhra;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01832;Košecké Rovné;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01832;Zliechov;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01835;Horná Poruba;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01841;Prejta;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01841;Dubnica nad Váhom;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01851;Veľký Kolačín;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01851;Malý Kolačín;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01851;Nová Dubnica;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01852;Vršatské Podhradie;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01852;Bohunice;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01852;Podvažie;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01852;Krivoklát;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01852;Pruské;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01852;Savčina;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01852;Dulov;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01853;Borčice;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01853;Bolešov;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01854;Podhorie;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01854;Slavnica;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01854;Tlstá Hora;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01854;Kameničany;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01854;Sedmerovec;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01855;Tuchyňa;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01856;Červený Kameň;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01857;Mikušovce;Trenčiansky kraj;Ilava;48.9348;18.1463
SK;01863;Ladce;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01863;Tunežice;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01864;Nozdrovice;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01864;Košeca;Trenčiansky kraj;Ilava;49.1135;18.2144
SK;01901;Klobušice;Trenčiansky kraj;Ilava;49.2088;18.6786
SK;01901;Iliavka;Trenčiansky kraj;Ilava;49.2088;18.6786
SK;01901;Ilava;Trenčiansky kraj;Ilava;49.2088;18.6786
SK;90606;Vrbovce;Trenčiansky kraj;Myjava;48.7196;17.3468
SK;90606;Chvojnica;Trenčiansky kraj;Myjava;48.7196;17.3468
SK;90613;Hurbanova Dolina;Trenčiansky kraj;Myjava;48.6418;17.4564
SK;90613;Brezová pod Bradlom;Trenčiansky kraj;Myjava;48.6418;17.4564
SK;90614;Bukovec;Trenčiansky kraj;Myjava;48.6418;17.4564
SK;90615;Dolné Košariská;Trenčiansky kraj;Myjava;48.6418;17.4564
SK;90615;Košariská;Trenčiansky kraj;Myjava;48.6418;17.4564
SK;90615;Horné Košariská;Trenčiansky kraj;Myjava;48.6418;17.4564
SK;90615;Priepasné;Trenčiansky kraj;Myjava;48.6418;17.4564
SK;90621;Jablonka;Trenčiansky kraj;Myjava;48.6363;17.3464
SK;90622;Poriadie;Trenčiansky kraj;Myjava;48.6363;17.3464
SK;90623;Rudník;Trenčiansky kraj;Myjava;48.6363;17.3464
SK;90701;Stará Myjava;Trenčiansky kraj;Myjava;48.7932;17.5888
SK;90701;Polianka;Trenčiansky kraj;Myjava;48.7936;17.5775
SK;90701;Brestovec;Trenčiansky kraj;Myjava;48.7941;17.5663
SK;90703;Turá Lúka;Trenčiansky kraj;Myjava;48.7451;17.5354
SK;91613;Babulicov Vrch;Trenčiansky kraj;Myjava;48.7559;17.7094
SK;91613;Kostolné;Trenčiansky kraj;Myjava;48.7559;17.7094
SK;91614;Hrašné;Trenčiansky kraj;Myjava;48.7559;17.7094
SK;91614;Hodulov Vrch;Trenčiansky kraj;Myjava;48.7559;17.7094
SK;91616;Podvrch;Trenčiansky kraj;Myjava;48.7559;17.7094
SK;91616;Matejovec;Trenčiansky kraj;Myjava;48.7559;17.7094
SK;91616;Zbehy;Trenčiansky kraj;Myjava;48.7559;17.7094
SK;91616;Luskovica;Trenčiansky kraj;Myjava;48.7559;17.7094
SK;91616;Krajné;Trenčiansky kraj;Myjava;48.7559;17.7094
SK;91616;Podkylava;Trenčiansky kraj;Myjava;48.7559;17.7094
SK;91616;Žadovica;Trenčiansky kraj;Myjava;48.7559;17.7094
SK;91307;Zabudišová;Trenčiansky kraj;Nové Mesto n.Váhom;48.8511;17.9228
SK;91307;Bošáca;Trenčiansky kraj;Nové Mesto n.Váhom;48.8511;17.9228
SK;91307;Haluzice;Trenčiansky kraj;Nové Mesto n.Váhom;48.8511;17.9228
SK;91307;Trenč.Bohuslavice;Trenčiansky kraj;Nové Mesto n.Váhom;48.8511;17.9228
SK;91307;Zemianske Podhradie;Trenčiansky kraj;Nové Mesto n.Váhom;48.8511;17.9228
SK;91308;Nová Bošáca;Trenčiansky kraj;Nové Mesto n.Váhom;48.8511;17.9228
SK;91501;Nové Mesto nad Váhom;Trenčiansky kraj;Nové Mesto n.Váhom;48.7576;17.8309
SK;91601;Jazviny;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91601;Topolecká;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91601;Černochov Vrch;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91601;Stará Turá;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91601;Súš;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91601;Paprad;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91611;Bzince pod Javorinou;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91611;Hrubá Strana;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91611;Hrušové;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91611;Cetuna;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91611;Rybníky;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91612;Hrnčiarové;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91612;Lubina;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91612;Miškech Dedinka;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91613;Vaďovce;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91616;Višňové;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91616;Hrachovište;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91621;Čachtice;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91622;Očkov;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91622;Podolie;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91623;Pobedim;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91624;Horná Streda;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91625;Potvorice;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91625;Brunovce;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91626;Kríž nad Váhom;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91626;Mošovce;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91626;Vieska;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91626;Považany;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91627;Častkovce;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91631;Kočovce;Trenčiansky kraj;Nové Mesto n.Váhom;48.7667;17.8833
SK;91631;Beckovská Vieska;Trenčiansky kraj;Nové Mesto n.Váhom;48.7667;17.8833
SK;91631;Rakoľuby;Trenčiansky kraj;Nové Mesto n.Váhom;48.7667;17.8833
SK;91631;Nová Ves nad Váhom;Trenčiansky kraj;Nové Mesto n.Váhom;48.7667;17.8833
SK;91632;Hôrka nad Váhom;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91633;Lúka;Trenčiansky kraj;Nové Mesto n.Váhom;48.7451;17.5354
SK;91633;Hrádok;Trenčiansky kraj;Nové Mesto n.Váhom;48.7451;17.5354
SK;91635;Modrová;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91635;Modrovka;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91635;Stará Lehota;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91635;Nová Lehota;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91637;Kálnica;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91638;Beckov;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91641;Dolné Srnie;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91642;Bučkovec;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91642;Brestové;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91642;Moravské Lieskové;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;91642;Šance;Trenčiansky kraj;Nové Mesto n.Váhom;48.7559;17.7094
SK;95618;Bošany;Trenčiansky kraj;Partizánske;48.4839;18.1399
SK;95618;Baštín;Trenčiansky kraj;Partizánske;48.4839;18.1399
SK;95632;Livina;Trenčiansky kraj;Partizánske;48.61;18.2338
SK;95632;Livinské Opatovce;Trenčiansky kraj;Partizánske;48.61;18.2338
SK;95632;Nadlice;Trenčiansky kraj;Partizánske;48.61;18.2338
SK;95633;Chynorany;Trenčiansky kraj;Partizánske;48.609;18.21
SK;95634;Veľké Ostratice;Trenčiansky kraj;Partizánske;48.609;18.21
SK;95634;Ostratice;Trenčiansky kraj;Partizánske;48.609;18.21
SK;95634;Malé Ostratice;Trenčiansky kraj;Partizánske;48.609;18.21
SK;95803;Veľké Kršteňany;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95803;Malé Kršteňany;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95803;Pažiť;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95803;Malé Uherce;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95804;Návojovce;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95804;Veľké Bielice;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95804;Malé Bielice;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95841;Veľké Uherce;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95841;Kolačno;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95842;Brodzany;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95843;Nedanovce;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95843;Krásno;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95844;Turčianky;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95844;Sádok;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95844;Janova Ves;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95844;Klátova Nová Ves;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95845;Veľký Klíž;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95845;Klížske Hradište;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95845;Klíž;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95845;Ješkova Ves;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95852;Žabokreky nad Nitrou;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95853;Skačany;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;95854;Hradište;Trenčiansky kraj;Partizánske;48.4084;18.1537
SK;01701;Orlové;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01701;Podmanín;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01701;Praznov;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01701;Sverepec;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01701;Dolný Moštenec;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01701;Horný Moštenec;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01704;Šebešťanová;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01704;Podvažie;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01704;Považské Podhradie;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01705;Považská Teplá;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01705;Vrchteplá;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01705;Záskalie;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01705;Kostolec;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01705;Vrtižer;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01706;Milochov;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01707;Zemiansky Kvašov;Trenčiansky kraj;Považská Bystrica;49.2088;18.6786
SK;01801;Udiča;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01801;Upohlav;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01801;Prosné;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01802;Hadoše;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01802;Besné;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01802;Dolná Mariková;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01802;Klieština;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01802;Hatné;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01802;Kátlina;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01803;Rovné;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01803;Žrnové;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01803;Stolečné;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01803;Belejov;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01803;Modlatín;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01803;Horná Mariková;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01803;Hlboké;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01803;Pagaňov;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01803;Vlkov;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01803;Ráztoka;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01803;Udička;Trenčiansky kraj;Považská Bystrica;49.2921;18.2824
SK;01812;Stupné;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01812;Brvnište;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01813;Papradno;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01813;Podjavorník;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01815;Počarová;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01815;Zemianska Závada;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01815;Prečín;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01815;Bodiná;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01816;Domaniža;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01816;Čelkova Lehota;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01816;Sádočné;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01816;Kardošova Vieska;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01816;Malé Lednice;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01817;Jasenica;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01821;Lieskov-Hor. Lieskov;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01821;Lieskov-Dol. Lieskov;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01821;Dolný Lieskov;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01821;Horný Lieskov;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01821;Slopná;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01822;Podskalie;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
SK;01822;Lieskov - Tŕstie;Trenčiansky kraj;Považská Bystrica;49.1135;18.2144
