Země;PSČ;Obec;Kraj;Okres;Latitude;Longtitude
CZ;44001;Mradice;Ústecký kraj;Louny;50.3333;13.6833
CZ;44001;Kystra;Ústecký kraj;Louny;50.3667;13.9
CZ;44001;Levonice;Ústecký kraj;Louny;50.3333;13.6833
CZ;44001;Stradonice;Ústecký kraj;Louny;50.3667;13.9667
CZ;44001;Mnichov;Ústecký kraj;Louny;50.4167;13.8167
CZ;44001;Konětopy;Ústecký kraj;Louny;50.2667;13.7333
CZ;44001;Úherce;Ústecký kraj;Louny;50.3;13.95
CZ;44001;Lipenec;Ústecký kraj;Louny;50.3167;13.7167
CZ;44001;Lišany;Ústecký kraj;Louny;50.35;13.65
CZ;44001;Pnětluky;Ústecký kraj;Louny;50.25;13.7
CZ;44001;Vojničky;Ústecký kraj;Louny;50.4333;13.9333
CZ;44001;Markvarec;Ústecký kraj;Louny;50.2833;13.7
CZ;44001;Solopysky;Ústecký kraj;Louny;50.2667;13.75
CZ;44001;Blšany u Loun;Ústecký kraj;Louny;50.3588;13.8013
CZ;44001;Výškov;Ústecký kraj;Louny;50.4;13.6667
CZ;44001;Sinutec;Ústecký kraj;Louny;50.45;13.8
CZ;44001;Počerady;Ústecký kraj;Louny;50.4167;13.6833
CZ;44001;Dobroměřice;Ústecký kraj;Louny;50.3667;13.8
CZ;44001;Senkov;Ústecký kraj;Louny;50.3;13.7833
CZ;44001;Březno;Ústecký kraj;Louny;50.3667;13.7333
CZ;44001;Židovice;Ústecký kraj;Louny;50.45;13.8667
CZ;44001;Lahovice;Ústecký kraj;Louny;50.4667;13.85
CZ;44001;Břvany;Ústecký kraj;Louny;50.4;13.7333
CZ;44001;Jimlín;Ústecký kraj;Louny;50.3167;13.75
CZ;44001;Volenice;Ústecký kraj;Louny;50.3833;13.9333
CZ;44001;Hnojnice;Ústecký kraj;Louny;50.4333;13.8833
CZ;44001;Blažim;Ústecký kraj;Louny;50.4;13.6333
CZ;44001;Donín;Ústecký kraj;Louny;50.3167;13.9
CZ;44001;Hvížďalka;Ústecký kraj;Louny;50.2667;13.85
CZ;44001;Toužetín;Ústecký kraj;Louny;50.3167;13.8833
CZ;44001;Rvenice;Ústecký kraj;Louny;50.3667;13.6833
CZ;44001;Břínkov;Ústecký kraj;Louny;50.2833;13.7833
CZ;44001;Zbrašín;Ústecký kraj;Louny;50.3;13.7667
CZ;44001;Louny;Ústecký kraj;Louny;50.35;13.8
CZ;44001;Zeměchy;Ústecký kraj;Louny;50.3333;13.75
CZ;44001;Kozly;Ústecký kraj;Louny;50.45;13.7833
CZ;44001;Hrádek;Ústecký kraj;Louny;50.4167;13.75
CZ;44001;Strkovice;Ústecký kraj;Louny;50.3333;13.65
CZ;44001;Malnice;Ústecký kraj;Louny;50.3333;13.7167
CZ;44001;Brodec;Ústecký kraj;Louny;50.3;13.8
CZ;44001;Všechlapy;Ústecký kraj;Louny;50.4667;13.8333
CZ;44001;Opočno;Ústecký kraj;Louny;50.3167;13.7333
CZ;44001;Vidovle;Ústecký kraj;Louny;50.3833;13.65
CZ;44001;Seménkovice;Ústecký kraj;Louny;50.3667;13.6667
CZ;44001;Touchovice;Ústecký kraj;Louny;50.3;13.7333
CZ;44001;Vršovice;Ústecký kraj;Louny;50.3667;13.85
CZ;44001;Želkovice;Ústecký kraj;Louny;50.4667;13.8833
CZ;44001;Nová Ves;Ústecký kraj;Louny;50.1667;13.5667
CZ;44101;Řepany;Ústecký kraj;Louny;50.1333;13.3333
CZ;44101;Vidhostice;Ústecký kraj;Louny;50.15;13.3667
CZ;44101;Libyně;Ústecký kraj;Louny;50.15;13.3167
CZ;44101;Chotěbudice;Ústecký kraj;Louny;50.2667;13.35
CZ;44101;Hlubany;Ústecký kraj;Louny;50.2333;13.4
CZ;44101;Dvérce;Ústecký kraj;Louny;50.2;13.3333
CZ;44101;Zlovědice;Ústecký kraj;Louny;50.2667;13.4
CZ;44101;Vítkovice;Ústecký kraj;Louny;50.1167;13.3
CZ;44101;Nová Ves;Ústecký kraj;Louny;50.1667;13.5667
CZ;44101;Libkovice;Ústecký kraj;Louny;50.1333;13.2667
CZ;44101;Vysoké Třebušice;Ústecký kraj;Louny;50.25;13.4
CZ;44101;Lužec;Ústecký kraj;Louny;50.1667;13.35
CZ;44101;Kaštice;Ústecký kraj;Louny;50.2667;13.4333
CZ;44101;Brody;Ústecký kraj;Louny;50.25;13.3333
CZ;44101;Ležky;Ústecký kraj;Louny;50.1167;13.35
CZ;44101;Horní Záhoří;Ústecký kraj;Louny;50.2027;13.3667
CZ;44101;Dětaň;Ústecký kraj;Louny;50.2;13.3167
CZ;44101;Valov;Ústecký kraj;Louny;50.2;13.4167
CZ;44101;Bílenec;Ústecký kraj;Louny;50.1333;13.4667
CZ;44101;Němčany;Ústecký kraj;Louny;50.25;13.3167
CZ;44101;Mukoděly;Ústecký kraj;Louny;50.15;13.4
CZ;44101;Vesce;Ústecký kraj;Louny;50.15;13.3333
CZ;44101;Podbořanský Rohozec;Ústecký kraj;Louny;50.2167;13.2667
CZ;44101;Sýrovice;Ústecký kraj;Louny;50.2667;13.4667
CZ;44101;Mlýnce;Ústecký kraj;Louny;50.1667;13.3167
CZ;44101;Buškovice;Ústecký kraj;Louny;50.2167;13.3667
CZ;44101;Chrašťany;Ústecký kraj;Louny;50.2667;13.3667
CZ;44101;Pšov;Ústecký kraj;Louny;50.25;13.4667
CZ;44101;Přibenice;Ústecký kraj;Louny;50.1333;13.3667
CZ;44101;Dolánky;Ústecký kraj;Louny;50.2667;13.4333
CZ;44101;Skytaly;Ústecký kraj;Louny;50.1667;13.3
CZ;44101;Stebno;Ústecký kraj;Louny;50.1167;13.4167
CZ;44101;Podbořany;Ústecký kraj;Louny;50.2333;13.4167
CZ;44101;Letov;Ústecký kraj;Louny;50.2333;13.45
CZ;44101;Chmelišťná;Ústecký kraj;Louny;50.2333;13.2833
CZ;44101;Drahonice;Ústecký kraj;Louny;50.15;13.3333
CZ;44101;Malměřice;Ústecký kraj;Louny;50.1167;13.3833
CZ;44101;Vrbička;Ústecký kraj;Louny;50.1833;13.3
CZ;43401;Želenice;Ústecký kraj;Most;50.5333;13.7333
CZ;43401;Dobrčice;Ústecký kraj;Most;50.4833;13.7667
CZ;43401;Bělušice;Ústecký kraj;Most;50.45;13.7667
CZ;43401;Malé Březno;Ústecký kraj;Most;50.6667;14.1667
CZ;43401;Liběšice;Ústecký kraj;Most;50.5167;13.75
CZ;43401;Svinčice;Ústecký kraj;Most;50.5;13.75
CZ;43401;Vysoké Březno;Ústecký kraj;Most;50.4667;13.5667
CZ;43401;Most;Ústecký kraj;Most;50.5333;13.65
CZ;43401;Vtelno;Ústecký kraj;Most;50.4833;13.6667
CZ;43401;Zaječice;Ústecký kraj;Most;50.4667;13.7167
CZ;43401;Dolní Jiřetín;Ústecký kraj;Most;50.55;13.5833
CZ;43401;Sedlec;Ústecký kraj;Most;50.4833;13.7167
CZ;43401;Moravěves;Ústecký kraj;Most;50.4167;13.6167
CZ;43401;Korozluky;Ústecký kraj;Most;50.4833;13.7167
CZ;43401;Čepirohy;Ústecký kraj;Most;50.4833;13.6167
CZ;43401;Skršín;Ústecký kraj;Most;50.4667;13.75
CZ;43401;Chrámce;Ústecký kraj;Most;50.4667;13.7833
CZ;43401;Milá;Ústecký kraj;Most;50.4333;13.75
CZ;43401;Odolice;Ústecký kraj;Most;50.45;13.7833
CZ;43401;Volevčice;Ústecký kraj;Most;50.4333;13.7
CZ;43401;Kopisty;Ústecký kraj;Most;50.55;13.6333
CZ;43401;Komořany;Ústecký kraj;Most;50.5333;13.5667
CZ;43401;Polerady;Ústecký kraj;Most;50.45;13.65
CZ;43401;Bedřichův Světec;Ústecký kraj;Most;50.45;13.75
CZ;43401;Třebušice;Ústecký kraj;Most;50.5167;13.5833
CZ;43401;Lišnice;Ústecký kraj;Most;50.45;13.6333
CZ;43401;Nemilkov;Ústecký kraj;Most;50.45;13.6167
CZ;43401;Koporeč;Ústecký kraj;Most;50.45;13.6333
CZ;43401;Velebudice;Ústecký kraj;Most;50.4833;13.6333
CZ;43501;Havraň;Ústecký kraj;Most;50.4333;13.6
CZ;43501;Saběnice;Ústecký kraj;Most;50.45;13.5833
CZ;43511;Lom;Ústecký kraj;Most;50.4167;12.95
CZ;43511;Loučná;Ústecký kraj;Most;50.4167;12.95
CZ;43513;Meziboří;Ústecký kraj;Most;50.6167;13.6
CZ;43521;Patokryje;Ústecký kraj;Most;50.5;13.7
CZ;43521;Chanov;Ústecký kraj;Most;50.5;13.6833
CZ;43521;České Zlatníky;Ústecký kraj;Most;50.5167;13.7167
CZ;43521;Obrnice;Ústecký kraj;Most;50.5167;13.7
CZ;43522;Braňany;Ústecký kraj;Most;50.55;13.7
CZ;43522;Kaňkov;Ústecký kraj;Most;50.5333;13.7333
CZ;43524;Lužice;Ústecký kraj;Most;50.4833;13.75
CZ;43526;Bečov;Ústecký kraj;Most;50.45;13.7167
CZ;43532;Mariánské Radčice;Ústecký kraj;Most;50.5833;13.6667
CZ;43533;Louka u Litvínova;Ústecký kraj;Most;50.5833;13.6667
CZ;43542;Litvínov-Hamr;Ústecký kraj;Most;50.5833;13.5667
CZ;43542;Hamr;Ústecký kraj;Most;50.5833;13.5667
CZ;43542;Janov;Ústecký kraj;Most;50.5833;13.5667
CZ;43542;Litvínov-Janov;Ústecký kraj;Most;50.5833;13.5667
CZ;43543;Mariánské Údolí;Ústecký kraj;Most;50.5611;13.5389
CZ;43543;Jezeří;Ústecký kraj;Most;50.55;13.5167
CZ;43543;Horní Jiřetín;Ústecký kraj;Most;50.5667;13.5667
CZ;43543;Černice;Ústecký kraj;Most;50.5667;13.5333
CZ;43545;Mníšek;Ústecký kraj;Most;50.6333;13.5
CZ;43545;Nová Ves v Horách;Ústecký kraj;Most;50.6;13.4833
CZ;43545;Mikulovice;Ústecký kraj;Most;50.5833;13.5
CZ;43546;Rudolice v Horách;Ústecký kraj;Most;50.5833;13.4167
CZ;43546;Malý Háj;Ústecký kraj;Most;50.5833;13.4167
CZ;43546;Hora Svaté Kateřiny;Ústecký kraj;Most;50.6;13.45
CZ;43546;Lesná;Ústecký kraj;Most;50.5667;13.4333
CZ;43547;Brandov;Ústecký kraj;Most;50.6333;13.3833
CZ;43601;Rašov;Ústecký kraj;Most;50.6333;13.5667
CZ;43601;Sedlo;Ústecký kraj;Most;50.6167;13.5667
CZ;43601;Litvínov-Horní Ves;Ústecký kraj;Most;50.6083;13.5333
CZ;43601;Fláje;Ústecký kraj;Most;50.6833;13.6167
CZ;43601;Litvínov-Horní Litvínov;Ústecký kraj;Most;50.6083;13.5333
CZ;43601;Křížatky;Ústecký kraj;Most;50.6;13.55
CZ;43601;Litvínov-Písečná;Ústecký kraj;Most;50.6083;13.5333
CZ;43601;Litvínov-Křížatky;Ústecký kraj;Most;50.6083;13.5333
CZ;43601;Písečná;Ústecký kraj;Most;50.6083;13.5333
CZ;43601;Lounice;Ústecký kraj;Most;50.6167;13.5667
CZ;43601;Klíny;Ústecký kraj;Most;50.6333;13.55
CZ;43601;Šumná;Ústecký kraj;Most;50.3833;13.15
CZ;43601;Český Jiřetín;Ústecký kraj;Most;50.7;13.5667
CZ;43601;Litvínov-Lounice;Ústecký kraj;Most;50.6083;13.5333
CZ;43601;Litvínov-Šumná;Ústecký kraj;Most;50.6083;13.5333
CZ;43601;Horní Ves;Ústecký kraj;Most;50.6167;13.5833
CZ;43601;Horní Litvínov;Ústecký kraj;Most;50.6;13.6167
CZ;43603;Litvínov-Chudeřín;Ústecký kraj;Most;50.6;13.5833
CZ;43603;Chudeřín;Ústecký kraj;Most;50.6;13.5833
CZ;41501;Kvítkov;Ústecký kraj;Teplice;50.6333;13.8833
CZ;41501;Hudcov;Ústecký kraj;Teplice;50.6333;13.7833
CZ;41501;Teplice;Ústecký kraj;Teplice;50.6333;13.8333
CZ;41501;Újezdeček;Ústecký kraj;Teplice;50.6333;13.8333
CZ;41501;Drahkov;Ústecký kraj;Teplice;50.6111;13.8958
CZ;41501;Suché;Ústecký kraj;Teplice;50.6333;13.9
CZ;41501;Věšťany;Ústecký kraj;Teplice;50.65;13.9
CZ;41501;Nová Ves;Ústecký kraj;Teplice;50.3167;14.3167
CZ;41501;Trnovany;Ústecký kraj;Teplice;50.65;13.8333
CZ;41501;Prosetice;Ústecký kraj;Teplice;50.6333;13.85
CZ;41501;Kladruby;Ústecký kraj;Teplice;50.6167;13.8333
CZ;41501;Srbice;Ústecký kraj;Teplice;50.65;13.8667
CZ;41503;Řetenice;Ústecký kraj;Teplice;50.6333;13.8167
CZ;41510;Sobědruhy;Ústecký kraj;Teplice;50.6667;13.8667
CZ;41701;Dubí;Ústecký kraj;Teplice;50.6833;13.7833
CZ;41702;Běhánky;Ústecký kraj;Teplice;50.6833;13.8167
CZ;41702;Bystřice;Ústecký kraj;Teplice;50.6833;13.7833
CZ;41702;Drahůnky;Ústecký kraj;Teplice;50.6833;13.8167
CZ;41703;Mstišov;Ústecký kraj;Teplice;50.6667;13.7667
CZ;41703;Pozorka;Ústecký kraj;Teplice;50.6667;13.7833
CZ;41704;Verneřice;Ústecký kraj;Teplice;50.6667;14.3167
CZ;41704;Hrob;Ústecký kraj;Teplice;50.6667;13.7167
CZ;41704;Křižanov;Ústecký kraj;Teplice;50.65;13.7167
CZ;41704;Mlýny;Ústecký kraj;Teplice;50.8167;14.5
CZ;41705;Hrad Osek;Ústecký kraj;Teplice;50.6333;13.6667
CZ;41705;Dlouhá Louka;Ústecký kraj;Teplice;50.65;13.65
CZ;41705;Osek;Ústecký kraj;Teplice;50.6167;13.7
CZ;41712;Přítkov;Ústecký kraj;Teplice;50.6833;13.8333
CZ;41712;Proboštov;Ústecký kraj;Teplice;50.6667;13.8333
CZ;41713;Modlany;Ústecký kraj;Teplice;50.65;13.9
CZ;41722;Domaslavice;Ústecký kraj;Teplice;50.6333;13.7
CZ;41722;Háj u Duchcova;Ústecký kraj;Teplice;50.6333;13.7
CZ;41723;Střelná;Ústecký kraj;Teplice;50.6667;13.75
CZ;41723;Košťany;Ústecký kraj;Teplice;50.65;13.7667
CZ;41724;Oldřichov;Ústecký kraj;Teplice;50.6333;13.75
CZ;41724;Jeníkov;Ústecký kraj;Teplice;50.6333;13.75
CZ;41725;Lahošť;Ústecký kraj;Teplice;50.6167;13.7667
CZ;41731;Novosedlice;Ústecký kraj;Teplice;50.65;13.8167
CZ;41732;Cínovec;Ústecký kraj;Teplice;50.7333;13.7667
CZ;41741;Vrchoslav;Ústecký kraj;Teplice;50.6833;13.85
CZ;41741;Krupka;Ústecký kraj;Teplice;50.6833;13.8667
CZ;41741;Horní Krupka;Ústecký kraj;Teplice;50.7;13.85
CZ;41741;Fojtovice;Ústecký kraj;Teplice;50.7167;13.85
CZ;41742;Nové Modlany;Ústecký kraj;Teplice;50.675;13.8833
CZ;41742;Soběchleby;Ústecký kraj;Teplice;50.6667;13.9
CZ;41742;Bohosudov;Ústecký kraj;Teplice;50.6833;13.8667
CZ;41743;Maršov;Ústecký kraj;Teplice;50.6833;13.9
CZ;41743;Unčín;Ústecký kraj;Teplice;50.6833;13.9
CZ;41752;Hostomice;Ústecký kraj;Teplice;50.5833;13.8167
CZ;41753;Světec;Ústecký kraj;Teplice;50.5667;13.8167
CZ;41753;Štrbice;Ústecký kraj;Teplice;50.5667;13.8333
CZ;41753;Úpoř;Ústecký kraj;Teplice;50.5833;13.8333
CZ;41754;Kostomlaty pod Milešovkou;Ústecký kraj;Teplice;50.5667;13.8667
CZ;41757;Chouč;Ústecký kraj;Teplice;50.5167;13.7667
CZ;41757;Razice;Ústecký kraj;Teplice;50.5167;13.8167
CZ;41757;Mirošovice;Ústecký kraj;Teplice;50.5;13.7833
CZ;41757;Lukov;Ústecký kraj;Teplice;50.5333;13.8833
CZ;41757;Červený Újezd;Ústecký kraj;Teplice;50.4833;13.85
CZ;41757;Hrobčice;Ústecký kraj;Teplice;50.5;13.7833
CZ;41757;Měrunice;Ústecký kraj;Teplice;50.4833;13.8167
CZ;41757;Žichov;Ústecký kraj;Teplice;50.4833;13.8
CZ;41757;Štěpánov;Ústecký kraj;Teplice;50.5333;13.8667
CZ;41757;Mukov;Ústecký kraj;Teplice;50.5;13.8333
CZ;41757;Kučlín;Ústecký kraj;Teplice;50.5333;13.8
CZ;41757;Tvrdín;Ústecký kraj;Teplice;50.5;13.8
CZ;41757;Mrzlice;Ústecký kraj;Teplice;50.5167;13.8167
CZ;41761;Nové Dvory;Ústecký kraj;Teplice;50.45;14.1833
CZ;41761;Úpořiny;Ústecký kraj;Teplice;50.5667;13.9722
CZ;41761;Světice;Ústecký kraj;Teplice;50.6167;13.85
CZ;41761;Nechvalice;Ústecký kraj;Teplice;50.5667;13.9722
CZ;41761;Bystřany;Ústecký kraj;Teplice;50.6333;13.8833
CZ;41762;Vrahožily;Ústecký kraj;Teplice;50.6;13.9333
CZ;41762;Malhostice;Ústecký kraj;Teplice;50.6167;13.9167
CZ;41762;Rtyně nad Bílinou;Ústecký kraj;Teplice;50.6;13.9
CZ;41762;Sezemice;Ústecký kraj;Teplice;50.6167;13.9
CZ;41762;Velvěty;Ústecký kraj;Teplice;50.6;13.8833
CZ;41763;Lhenice;Ústecký kraj;Teplice;50.5833;13.8667
CZ;41763;Lbín;Ústecký kraj;Teplice;50.5833;14.1333
CZ;41763;Lysec;Ústecký kraj;Teplice;50.6;13.8667
CZ;41763;Bořislav;Ústecký kraj;Teplice;50.5833;13.9333
CZ;41763;Černčice;Ústecký kraj;Teplice;50.5667;13.9167
CZ;41763;Bílka;Ústecký kraj;Teplice;50.5667;13.9333
CZ;41763;Žim;Ústecký kraj;Teplice;50.5833;13.9667
CZ;41763;Bžany;Ústecký kraj;Teplice;50.5833;13.8833
CZ;41763;Mošnov;Ústecký kraj;Teplice;50.5821;13.9231
CZ;41763;Lelov;Ústecký kraj;Teplice;50.5821;13.9231
CZ;41763;Pytlíkov;Ústecký kraj;Teplice;50.5821;13.9231
CZ;41763;Hradiště;Ústecký kraj;Teplice;50.6;13.8667
CZ;41763;Hlince;Ústecký kraj;Teplice;50.5667;13.8833
CZ;41763;Bukovice;Ústecký kraj;Teplice;50.5833;13.8833
CZ;41763;Žalany;Ústecký kraj;Teplice;50.5833;13.9
CZ;41763;Záhoří;Ústecký kraj;Teplice;50.5833;13.9667
CZ;41765;Němečky;Ústecký kraj;Teplice;50.5833;13.8333
CZ;41765;Pňovičky;Ústecký kraj;Teplice;50.55;13.9389
CZ;41765;Křemýž;Ústecký kraj;Teplice;50.6;13.8167
CZ;41765;Ohníč;Ústecký kraj;Teplice;50.55;13.9389
CZ;41765;Dolánky;Ústecký kraj;Teplice;50.4667;14.1667
CZ;41771;Zabrušany;Ústecký kraj;Teplice;50.6;13.7833
CZ;41771;Želénky;Ústecký kraj;Teplice;50.6;13.7833
CZ;41771;Straky;Ústecký kraj;Teplice;50.5708;13.8
CZ;41771;Štěrbina;Ústecký kraj;Teplice;50.6167;13.8
CZ;41771;Všechlapy;Ústecký kraj;Teplice;50.4667;13.8333
CZ;41772;Ledvice;Ústecký kraj;Teplice;50.5833;13.7833
CZ;41772;Chotějovice;Ústecký kraj;Teplice;50.5667;13.8
CZ;41781;Moldava;Ústecký kraj;Teplice;50.7167;13.65
CZ;41801;Teplické Předměstí;Ústecký kraj;Teplice;50.15;15.55
CZ;41801;Pražské Předměstí;Ústecký kraj;Teplice;50.15;15.55
CZ;41801;Újezdské Předměstí;Ústecký kraj;Teplice;50.15;15.55
CZ;41801;Bílina;Ústecký kraj;Teplice;50.15;15.55
CZ;41801;Mostecké Předměstí;Ústecký kraj;Teplice;50.15;15.55
CZ;41801;Chudeřice;Ústecký kraj;Teplice;50.15;15.55
CZ;41804;Bílina;Ústecký kraj;Teplice;50.15;15.55
CZ;41901;Duchcov;Ústecký kraj;Teplice;50.6;13.75
CZ;41901;Mikulov;Ústecký kraj;Teplice;50.6833;13.7167
CZ;40001;Ústí nad Labem-centrum;Ústecký kraj;Ústí nad Labem;50.6625;14.0167
CZ;40001;Vaňov;Ústecký kraj;Ústí nad Labem;50.6333;14.05
CZ;40001;Předlice;Ústecký kraj;Ústí nad Labem;50.6667;13.9833
CZ;40001;Bukov;Ústecký kraj;Ústí nad Labem;50.6833;14.0167
CZ;40001;Klíše;Ústecký kraj;Ústí nad Labem;50.6667;14.0167
CZ;40002;Žďárek;Ústecký kraj;Ústí nad Labem;50.7167;14.0167
CZ;40002;Slavošov;Ústecký kraj;Ústí nad Labem;50.7167;14.1
CZ;40002;Arnultovice;Ústecký kraj;Ústí nad Labem;50.7167;14.05
CZ;40002;Knínice;Ústecký kraj;Ústí nad Labem;50.7333;14
CZ;40002;Mírkov;Ústecký kraj;Ústí nad Labem;50.7;14.1167
CZ;40002;Čermná;Ústecký kraj;Ústí nad Labem;50.7333;14.0833
CZ;40002;Lipová;Ústecký kraj;Ústí nad Labem;50.7167;14.0833
CZ;40002;Žďár;Ústecký kraj;Ústí nad Labem;50.7333;14.0167
CZ;40002;Radešín;Ústecký kraj;Ústí nad Labem;50.7;14.0667
CZ;40002;Malé Chvojno;Ústecký kraj;Ústí nad Labem;50.7333;14.0333
CZ;40002;Libov;Ústecký kraj;Ústí nad Labem;50.7;14.0667
CZ;40002;Luční Chvojno;Ústecký kraj;Ústí nad Labem;50.7167;14.05
CZ;40002;Mnichov;Ústecký kraj;Ústí nad Labem;50.7167;14.0833
CZ;40003;Kojetice;Ústecký kraj;Ústí nad Labem;50.65;14.0833
CZ;40003;Střekov;Ústecký kraj;Ústí nad Labem;50.65;14.0667
CZ;40004;Moravany;Ústecký kraj;Ústí nad Labem;50.6;14.0167
CZ;40004;Milbohov;Ústecký kraj;Ústí nad Labem;50.6167;14.0167
CZ;40004;Radejčín;Ústecký kraj;Ústí nad Labem;50.5833;14
CZ;40004;Koštov;Ústecký kraj;Ústí nad Labem;50.6333;14
CZ;40004;Trmice;Ústecký kraj;Ústí nad Labem;50.65;14
CZ;40004;Stebno;Ústecký kraj;Ústí nad Labem;50.6167;14.0167
CZ;40004;Suchá;Ústecký kraj;Ústí nad Labem;50.6167;14
CZ;40004;Hostovice;Ústecký kraj;Ústí nad Labem;50.65;14.0167
CZ;40004;Podlešín;Ústecký kraj;Ústí nad Labem;50.6167;14.0333
CZ;40004;Chvalov;Ústecký kraj;Ústí nad Labem;50.6;14.05
CZ;40004;Dubice;Ústecký kraj;Ústí nad Labem;50.6;14.0167
CZ;40004;Újezd;Ústecký kraj;Ústí nad Labem;50.5;14.4333
CZ;40007;Krásné Březno;Ústecký kraj;Ústí nad Labem;50.6667;14.0833
CZ;40010;Český Újezd;Ústecký kraj;Ústí nad Labem;50.6833;13.9667
CZ;40010;Střížovice;Ústecký kraj;Ústí nad Labem;50.6833;13.9833
CZ;40010;Všebořice;Ústecký kraj;Ústí nad Labem;50.6833;14
CZ;40011;Ústí nad Labem-Severní terasa;Ústecký kraj;Ústí nad Labem;50.6889;14.05
CZ;40011;Chuderovec;Ústecký kraj;Ústí nad Labem;50.7;14.0333
CZ;40011;Žežice;Ústecký kraj;Ústí nad Labem;50.6833;14.0667
CZ;40011;Chuderov;Ústecký kraj;Ústí nad Labem;50.6833;14.05
CZ;40301;Dolní Zálezly;Ústecký kraj;Ústí nad Labem;50.6333;14.15
CZ;40302;Církvice;Ústecký kraj;Ústí nad Labem;50.5833;14.0333
CZ;40302;Sebuzín;Ústecký kraj;Ústí nad Labem;50.5833;14.0667
CZ;40313;Habří;Ústecký kraj;Ústí nad Labem;50.6167;13.95
CZ;40313;Habrovany;Ústecký kraj;Ústí nad Labem;50.6;13.9833
CZ;40313;Stadice;Ústecký kraj;Ústí nad Labem;50.6167;13.9667
CZ;40313;Brozánky;Ústecký kraj;Ústí nad Labem;50.6;13.9333
CZ;40313;Hliňany;Ústecký kraj;Ústí nad Labem;50.6167;13.95
CZ;40313;Řehlovice;Ústecký kraj;Ústí nad Labem;50.6;13.95
CZ;40317;Přestanov;Ústecký kraj;Ústí nad Labem;50.6833;13.9167
CZ;40317;Chabařovice;Ústecký kraj;Ústí nad Labem;50.6833;13.9333
CZ;40321;Brná;Ústecký kraj;Ústí nad Labem;50.6167;14.0833
CZ;40322;Olešnice;Ústecký kraj;Ústí nad Labem;50.6667;14.1167
CZ;40322;Svádov;Ústecký kraj;Ústí nad Labem;50.6667;14.1
CZ;40323;Haslice;Ústecký kraj;Ústí nad Labem;50.6167;14.2
CZ;40323;Homole u Panny;Ústecký kraj;Ústí nad Labem;50.6393;14.1714
CZ;40323;Lhota pod Pannou;Ústecký kraj;Ústí nad Labem;50.6333;14.1667
CZ;40323;Zubrnice;Ústecký kraj;Ústí nad Labem;50.65;14.2167
CZ;40323;Řetouň;Ústecký kraj;Ústí nad Labem;50.6167;14.1833
CZ;40323;Týniště;Ústecký kraj;Ústí nad Labem;50.6333;14.2167
CZ;40323;Doubravice;Ústecký kraj;Ústí nad Labem;50.6333;14.2167
CZ;40323;Byňov;Ústecký kraj;Ústí nad Labem;50.65;14.15
CZ;40323;Horní Zálezly;Ústecký kraj;Ústí nad Labem;50.6;14.05
CZ;40323;Bláhov;Ústecký kraj;Ústí nad Labem;50.6333;14.2
CZ;40323;Velké Březno;Ústecký kraj;Ústí nad Labem;50.6667;14.15
CZ;40323;Malé Březno;Ústecký kraj;Ústí nad Labem;50.6667;14.1667
CZ;40323;Nová Ves u Pláně;Ústecký kraj;Ústí nad Labem;50.6393;14.1714
CZ;40323;Suletice;Ústecký kraj;Ústí nad Labem;50.6333;14.1667
CZ;40323;Valtířov;Ústecký kraj;Ústí nad Labem;50.6667;14.1167
CZ;40323;Leština;Ústecký kraj;Ústí nad Labem;50.65;14.2
CZ;40327;Čeřeniště;Ústecký kraj;Ústí nad Labem;50.6;14.1167
CZ;40327;Tašov;Ústecký kraj;Ústí nad Labem;50.6167;14.1333
CZ;40327;Pohoří;Ústecký kraj;Ústí nad Labem;50.6333;14.1333
CZ;40327;Březí;Ústecký kraj;Ústí nad Labem;50.65;14.1167
CZ;40327;Proboštov;Ústecký kraj;Ústí nad Labem;50.6333;14.15
CZ;40327;Malečov;Ústecký kraj;Ústí nad Labem;50.6333;14.1167
CZ;40327;Rýdeč;Ústecký kraj;Ústí nad Labem;50.6;14.1667
CZ;40327;Němčí;Ústecký kraj;Ústí nad Labem;50.6167;14.1167
CZ;40331;Ryjice;Ústecký kraj;Ústí nad Labem;50.6833;14.1
CZ;40331;Mojžíř;Ústecký kraj;Ústí nad Labem;50.6833;14.1167
CZ;40331;Neštěmice;Ústecký kraj;Ústí nad Labem;50.6667;14.1
CZ;40332;Neštědice;Ústecký kraj;Ústí nad Labem;50.6667;14.15
CZ;40332;Roztoky;Ústecký kraj;Ústí nad Labem;50.6833;14.1833
CZ;40332;Povrly;Ústecký kraj;Ústí nad Labem;50.6667;14.1667
CZ;40334;Velké Chvojno;Ústecký kraj;Ústí nad Labem;50.7333;14.0333
CZ;40335;Libouchec;Ústecký kraj;Ústí nad Labem;50.7667;14.0333
CZ;40336;Tisá;Ústecký kraj;Ústí nad Labem;50.7833;14.0333
CZ;40337;Krásný Les;Ústecký kraj;Ústí nad Labem;50.7333;13.9833
CZ;40337;Petrovice;Ústecký kraj;Ústí nad Labem;50.7333;13.9833
CZ;40338;Telnice;Ústecký kraj;Ústí nad Labem;50.7333;13.9667
CZ;40338;Liboňov;Ústecký kraj;Ústí nad Labem;50.7333;13.95
CZ;40338;Varvažov;Ústecký kraj;Ústí nad Labem;50.7;13.95
CZ;40339;Chlumec;Ústecký kraj;Ústí nad Labem;50.7;13.9333
CZ;40339;Stradov;Ústecký kraj;Ústí nad Labem;50.7;13.9167
